customer_id,frequency,monetary,recency,R,F,M,segment,name,country,age
2233,1,177.04,576,3,1,3,Potansiyel,Sharon Stevens,US,60
2234,1,155.56,1899,1,1,3,Kayıp,Amanda Gonzalez,NL,27
2235,1,40.57,1791,1,1,1,Kayıp,Stephanie Kerr,ES,45
2236,1,229.74,1601,1,1,3,Kayıp,Eric Reyes,FR,30
2237,4,401.55999999999995,901,2,4,4,Risk Altında,Christopher French,GB,34
2238,2,33.42,585,3,3,1,Sadık,Kelly Roberts,DE,58
2239,3,459.62,24,5,4,5,Şampiyon,Angela Norris MD,US,67
2240,3,502.23,87,5,4,5,Şampiyon,Casey Mcintosh,IN,57
2241,1,106.12,1917,1,1,2,Kayıp,Jackson Wilcox,NL,71
2242,3,418.15999999999997,1520,1,4,4,Risk Altında,Amber Morales,IN,28
2244,3,842.75,689,3,4,5,Sadık,Dr. Melinda Davidson,FR,62
2245,1,121.72,1723,1,1,2,Kayıp,Eddie Smith,MX,19
2246,2,333.21999999999997,406,4,3,4,Sadık,Jill Sanchez,AU,43
2247,3,393.05,96,5,4,4,Şampiyon,Steven Blanchard,US,71
2248,1,228.31,1097,2,1,3,Kayıp,John Miller,CA,41
2249,2,216.14,575,3,3,3,Sadık,Emily Wright,CA,31
2251,1,70.7,1319,2,1,1,Kayıp,Lauren Watts,PL,63
2252,2,279.66999999999996,513,3,3,4,Sadık,Dawn Reese,US,50
2253,2,583.48,6,5,3,5,Sadık,Anna White,JP,74
2255,2,537.6,324,4,3,5,Sadık,Alex Gutierrez,AU,50
2256,3,326.83000000000004,840,3,4,4,Sadık,Preston Chapman,JP,52
2257,4,399.95,1130,2,4,4,Risk Altında,Joshua Bryant,GB,42
2258,2,179.45,599,3,3,3,Sadık,Jennifer Carroll,FR,69
2260,1,55.97,1263,2,1,1,Kayıp,Rodney Harris,US,66
2261,1,203.95,549,3,1,3,Potansiyel,David Reyes,US,74
2263,1,38.13,621,3,1,1,Potansiyel,Richard Gordon,US,64
2264,1,39.13,341,4,1,1,Yeni,Crystal Gonzalez,US,43
2265,2,869.1500000000001,874,2,3,5,Risk Altında,Timothy Johnson,SG,40
2266,4,352.56,202,5,4,4,Şampiyon,Cynthia Hunt,MX,71
2267,1,45.56,74,5,1,1,Yeni,Melanie Lewis,FR,44
2268,2,160.54000000000002,542,3,3,3,Sadık,John Scott,US,33
2269,3,474.03,373,4,4,5,Şampiyon,Robert Miller,FR,53
2270,1,27.05,1453,1,1,1,Kayıp,Daniel Mahoney,JP,70
2271,1,38.57,350,4,1,1,Yeni,Stephanie Hicks,US,46
2272,2,158.95999999999998,873,2,3,3,Risk Altında,Mr. William Jackson PhD,IN,73
2273,2,81.91,608,3,3,2,Sadık,Kimberly Herrera,US,21
2274,2,81.03,1591,1,3,2,Risk Altında,Lisa Phillips,BR,39
2275,2,115.89000000000001,1031,2,3,2,Risk Altında,Ruth Clark,AE,52
2276,3,366.82,416,4,4,4,Şampiyon,James Miranda,AU,28
2278,1,74.96,1643,1,1,2,Kayıp,Natalie Guzman,BR,68
2280,1,162.22,1760,1,1,3,Kayıp,Daniel Sullivan,US,19
2281,2,237.53,490,3,3,3,Sadık,Tracy Martinez DDS,FR,46
2283,2,249.67000000000002,30,5,3,3,Sadık,Christina Combs,SE,39
2284,2,787.66,126,5,3,5,Sadık,Stephen Jackson,BR,25
2285,4,226.05,470,4,4,3,Şampiyon,Amanda Hall,IN,37
2286,2,248.23,207,5,3,3,Sadık,Molly Martin,AU,67
2287,1,143.52,839,3,1,2,Potansiyel,Kelly Foley,CA,29
2288,1,9.27,271,4,1,1,Yeni,Larry Adams,JP,31
2289,1,40.86,339,4,1,1,Yeni,Sabrina Lopez,US,31
2290,2,108.50999999999999,297,4,3,2,Sadık,Vicki Lewis,US,46
2291,3,1084.04,107,5,4,5,Şampiyon,Terrence Evans,ES,45
2292,2,96.93,1140,2,3,2,Risk Altında,Sherry Chavez,DE,38
2293,2,139.05,496,3,3,2,Sadık,Mary Owens,CA,34
2294,1,305.65,1687,1,1,4,Kayıp,Juan Griffin,CA,66
2295,1,75.67,317,4,1,2,Yeni,Cindy Thompson,BR,52
2296,3,489.79,679,3,4,5,Sadık,Melinda Byrd,NL,40
2297,1,399.61,610,3,1,4,Potansiyel,Victor Gardner,NL,44
2298,2,148.31,829,3,3,2,Sadık,Teresa Dalton,SG,28
2299,2,246.32999999999998,316,4,3,3,Sadık,Danielle Jefferson,ES,66
2300,2,234.62,187,5,3,3,Sadık,Hannah Maddox,BR,46
2301,1,38.13,1089,2,1,1,Kayıp,Julie Morales,US,62
2302,2,430.09000000000003,1131,2,3,4,Risk Altında,Teresa Munoz,GB,30
2303,4,420.93,819,3,4,4,Sadık,Timothy Jordan,ES,72
2304,2,19.130000000000003,75,5,3,1,Sadık,Alexandra Wood,GB,32
2305,1,56.13,1979,1,1,1,Kayıp,Philip Baker,US,68
2306,5,902.63,49,5,4,5,Şampiyon,Mr. Andrew Flores,GB,23
2307,1,81.02,1068,2,1,2,Kayıp,Douglas Rodriguez,IN,32
2308,3,296.40999999999997,286,4,4,4,Şampiyon,Miguel Bennett,US,52
2309,1,66.15,447,4,1,1,Yeni,Tammie Wang,JP,33
2310,2,231.17,424,4,3,3,Sadık,Jeremy Wu,GB,29
2312,3,270.24,328,4,4,4,Şampiyon,Julie Murphy,BR,69
2313,3,259.89,19,5,4,4,Şampiyon,Karen Conrad,DE,32
2314,3,401.5,733,3,4,4,Sadık,Dawn Mcdaniel,JP,57
2315,2,271.96999999999997,52,5,3,4,Sadık,Kristina Ramos,IN,31
2317,3,374.28999999999996,1327,2,4,4,Risk Altında,Steven Moore,IN,42
2320,3,433.43,454,4,4,5,Şampiyon,John Stevens,MX,62
2321,1,11.03,1788,1,1,1,Kayıp,Jennifer Cook,DE,31
2322,2,109.37,783,3,3,2,Sadık,Yvonne Russell,US,24
2323,2,225.54000000000002,1784,1,3,3,Risk Altında,Carol Jones,GB,40
2324,4,438.89000000000004,1056,2,4,5,Risk Altında,Jonathan Bennett,PL,57
2325,3,346.58,73,5,4,4,Şampiyon,Crystal Compton,GB,40
2326,1,99.14,1120,2,1,2,Kayıp,Rachel Mitchell,FR,63
2328,3,163.36,281,4,4,3,Şampiyon,Meredith Morgan,JP,27
2329,3,315.35999999999996,1029,2,4,4,Risk Altında,Christopher Miller,US,30
2331,2,128.67,380,4,3,2,Sadık,Rebecca Ramirez,JP,20
2333,4,247.75,232,4,4,3,Şampiyon,Elizabeth Martinez,SG,42
2334,1,207.26,106,5,1,3,Yeni,Monica Armstrong,US,39
2335,3,196.15,127,5,4,3,Şampiyon,Joseph Adkins,GB,74
2336,2,189.93,58,5,3,3,Sadık,Patricia Williams,IN,64
2337,2,145.93,902,2,3,2,Risk Altında,Timothy Adams,JP,55
2338,1,19.7,1499,1,1,1,Kayıp,Ray Mcdaniel,GB,75
2339,1,24.49,960,2,1,1,Kayıp,Lisa Atkins,ES,43
2340,1,88.55,463,4,1,2,Yeni,David Ellis,MX,61
2341,1,252.81,1933,1,1,3,Kayıp,Christina Woodward MD,BR,69
2342,1,111.75,1868,1,1,2,Kayıp,Amy Parrish,US,25
2344,2,518.05,146,5,3,5,Sadık,Brian Cannon,SG,66
2345,6,845.6700000000001,22,5,4,5,Şampiyon,Raymond Murphy,BR,22
2346,3,501.68,347,4,4,5,Şampiyon,Wendy Wright,US,39
2347,3,345.12,428,4,4,4,Şampiyon,Chris Werner,MX,55
2349,1,328.83,1678,1,1,4,Kayıp,Jason Duncan,US,73
2350,2,122.91,823,3,3,2,Sadık,Eric Oneal,US,46
2351,2,110.48,975,2,3,2,Risk Altında,Sarah Moreno,US,70
2352,1,37.72,378,4,1,1,Yeni,Mark Pena,SE,33
2353,2,111.23,1091,2,3,2,Risk Altında,Richard Parker,GB,68
2354,3,592.1800000000001,178,5,4,5,Şampiyon,Darrell Stone,US,27
2355,2,195.86,781,3,3,3,Sadık,Ian Sutton,SE,56
2356,1,12.08,734,3,1,1,Potansiyel,Kimberly Cuevas,IN,50
2358,2,410.54999999999995,863,2,3,4,Risk Altında,Alex Le,US,40
2360,2,189.35,735,3,3,3,Sadık,Lisa Diaz,SG,59
2361,2,398.44,160,5,3,4,Sadık,Joseph Rivera,SE,66
2362,3,381.64,646,3,4,4,Sadık,Mr. Zachary Taylor,AE,24
2363,3,375.33000000000004,499,3,4,4,Sadık,Amanda Ball,US,40
2364,2,71.38,1560,1,3,1,Risk Altında,Lisa Mcmillan,NL,24
2365,1,10.67,37,5,1,1,Yeni,Jessica Rowland,DE,18
2366,1,78.1,1998,1,1,2,Kayıp,Michael Baker,PL,30
2367,4,150.37,24,5,4,2,Şampiyon,Richard Garcia,US,70
2368,2,143.36,1817,1,3,2,Risk Altında,Robert Harrison,DE,30
2370,2,485.62,231,4,3,5,Sadık,Katherine Ware,AE,71
2371,2,84.75,1493,1,3,2,Risk Altında,Maria Sandoval,US,26
2372,1,6.14,1212,2,1,1,Kayıp,Erika Lawrence,DE,44
2373,3,244.7,72,5,4,3,Şampiyon,Tammy Stone,JP,45
2374,2,185.29000000000002,882,2,3,3,Risk Altında,Lucas Hernandez,FR,42
2376,2,311.0,295,4,3,4,Sadık,Cynthia Nguyen DVM,BR,61
2377,2,112.03,515,3,3,2,Sadık,Ashley Sharp,FR,30
2378,2,391.3,1422,1,3,4,Risk Altında,Joseph Smith,SG,55
2379,1,27.68,492,3,1,1,Potansiyel,Mitchell Herrera,NL,49
2380,2,235.63,552,3,3,3,Sadık,Sarah Quinn,US,54
2381,1,22.96,1298,2,1,1,Kayıp,Margaret Rodriguez,GB,47
2384,3,484.53999999999996,419,4,4,5,Şampiyon,Shawna Hendricks,CA,28
2385,1,146.53,1537,1,1,2,Kayıp,Samantha Martinez,IN,20
2386,3,440.22,871,2,4,5,Risk Altında,Benjamin Chambers,US,74
2387,4,668.66,40,5,4,5,Şampiyon,Mr. Charles Herrera,US,30
2388,1,43.68,1716,1,1,1,Kayıp,Kaitlyn Roberts,US,49
2389,1,261.44,1145,2,1,4,Kayıp,Jacob Johnson,IN,71
2390,2,353.76,1283,2,3,4,Risk Altında,Dominique Harris,AU,47
2391,1,110.55,674,3,1,2,Potansiyel,Brittany Barnes,BR,69
2392,2,147.13,1179,2,3,2,Risk Altında,Brandon Kelley,DE,52
2393,4,500.82,805,3,4,5,Sadık,Whitney Martin,US,49
2396,1,203.22,1651,1,1,3,Kayıp,Christopher Clarke,BR,36
2397,1,11.97,1202,2,1,1,Kayıp,Marcus Smith,US,71
2398,2,36.09,874,2,3,1,Risk Altında,Christina Sanchez,PL,55
2399,2,302.51,150,5,3,4,Sadık,Charles Gutierrez,JP,19
2400,1,97.86,1550,1,1,2,Kayıp,Ronald Mccarthy,IN,20
2401,2,196.82,176,5,3,3,Sadık,James Yates,DE,55
2402,1,43.05,686,3,1,1,Potansiyel,Nicholas Thomas,GB,41
2403,2,298.27,301,4,3,4,Sadık,William Snyder,MX,38
2404,1,116.15,16,5,1,2,Yeni,Paul Jones,DE,61
2405,2,270.67,180,5,3,4,Sadık,Michelle Patel,AU,69
2406,1,37.66,162,5,1,1,Yeni,Kelsey Mendez,NL,56
2407,1,55.05,1510,1,1,1,Kayıp,Melanie Reilly MD,IN,41
2408,2,158.14,1736,1,3,3,Risk Altında,Ryan Gallagher,US,72
2409,3,457.23,278,4,4,5,Şampiyon,Brooke Nichols,US,73
2410,5,677.35,756,3,4,5,Sadık,Kari George,PL,57
2411,1,92.93,1642,1,1,2,Kayıp,Kenneth Green,US,38
2415,2,64.66,902,2,3,1,Risk Altında,Sheena King,US,41
2416,3,401.69,123,5,4,4,Şampiyon,Blake Hernandez,BR,33
2417,1,457.78,1185,2,1,5,Kayıp,Richard Spence,AE,31
2418,2,130.92000000000002,353,4,3,2,Sadık,Danielle Watson,JP,38
2419,2,461.22,20,5,3,5,Sadık,Michael Small,ES,31
2420,3,300.31,532,3,4,4,Sadık,Brandon Mcdaniel,MX,63
2421,2,172.01999999999998,637,3,3,3,Sadık,Rhonda Wilson,BR,72
2422,2,136.85,188,5,3,2,Sadık,Danielle Ali,BR,39
2423,2,79.87,1797,1,3,2,Risk Altında,Jennifer Cherry,ZA,63
2424,1,66.46,970,2,1,1,Kayıp,James Green,GB,74
2425,1,96.56,1318,2,1,2,Kayıp,April Santana,JP,28
2426,1,272.32,74,5,1,4,Yeni,Sharon Hale,US,50
2427,3,402.61,50,5,4,4,Şampiyon,Daniel Flowers,GB,66
2428,4,836.0,303,4,4,5,Şampiyon,Stephanie Ward,US,64
2429,4,691.0999999999999,47,5,4,5,Şampiyon,Bradley Fernandez,US,25
2430,2,352.08,317,4,3,4,Sadık,Sandra Garcia,US,64
2431,3,441.12,50,5,4,5,Şampiyon,Lori Martinez,ES,40
2432,1,145.97,1997,1,1,2,Kayıp,Haley Mccann,IN,25
2433,2,473.77,1618,1,3,5,Risk Altında,Jose Jones,SG,40
2435,1,161.36,807,3,1,3,Potansiyel,Catherine Christian,FR,39
2436,1,11.22,1141,2,1,1,Kayıp,Cynthia Barton,NL,29
2437,4,317.26,489,4,4,4,Şampiyon,Stephanie Zamora,FR,44
2438,1,55.94,676,3,1,1,Potansiyel,Lisa Garcia,ES,34
2440,3,145.19,169,5,4,2,Şampiyon,Carly Henry,ES,35
2441,2,108.81,1252,2,3,2,Risk Altında,John White,FR,38
2442,1,321.25,44,5,1,4,Yeni,Jamie Martinez,AU,63
2443,1,290.59,1000,2,1,4,Kayıp,Rachel Gregory,US,31
2444,1,191.98,454,4,1,3,Yeni,Angela Davidson,US,74
2445,2,489.28999999999996,1036,2,3,5,Risk Altında,Cameron Anderson DDS,AU,34
2446,1,237.25,1520,1,1,3,Kayıp,David King,ZA,40
2447,1,37.46,1807,1,1,1,Kayıp,Brandi Roberts,AU,65
2448,2,225.23,634,3,3,3,Sadık,Holly Sullivan,AU,74
2449,2,281.88,97,5,3,4,Sadık,Leslie Mason,IN,37
2451,3,213.08,82,5,4,3,Şampiyon,Jeffrey Andrews,FR,39
2452,2,392.24,1146,2,3,4,Risk Altında,James Thomas,PL,38
2454,3,291.61,312,4,4,4,Şampiyon,Sherri Moore,US,49
2455,1,91.01,364,4,1,2,Yeni,Ryan George,DE,61
2456,2,303.31,531,3,3,4,Sadık,Joseph Harper,BR,61
2457,4,141.54,212,5,4,2,Şampiyon,Dawn Edwards,BR,19
2458,1,31.31,1428,1,1,1,Kayıp,Jason Mitchell,US,25
2459,2,279.32,78,5,3,4,Sadık,Teresa Nelson,US,75
2460,5,264.95,120,5,4,4,Şampiyon,Jamie Andersen,IN,68
2461,1,218.1,446,4,1,3,Yeni,Melissa Cantu,ES,35
2462,4,411.78000000000003,207,5,4,4,Şampiyon,Ashley Rodriguez,US,52
2464,1,74.16,1995,1,1,2,Kayıp,Troy Howard,DE,19
2465,1,99.63,1053,2,1,2,Kayıp,Kenneth Moore,NL,23
2466,4,87.81,98,5,4,2,Şampiyon,Peter Dunlap Jr.,US,75
2467,4,592.0,367,4,4,5,Şampiyon,Erin Baldwin,MX,40
2468,2,518.23,230,4,3,5,Sadık,Douglas Mason,IN,20
2469,1,6.01,299,4,1,1,Yeni,Tammy Stephens,US,40
2471,3,274.37,230,4,4,4,Şampiyon,Nicole Abbott,US,52
2473,3,222.45999999999998,460,4,4,3,Şampiyon,William Watson,AU,57
2474,2,212.20999999999998,1084,2,3,3,Risk Altında,Paul Houston,ES,75
2475,3,741.96,624,3,4,5,Sadık,William Miller,AU,65
2477,1,206.12,1136,2,1,3,Kayıp,Christopher Williams,IN,18
2478,1,123.36,1979,1,1,2,Kayıp,Brian Reyes,IN,71
2479,1,100.97,547,3,1,2,Potansiyel,Patrick Chen,BR,42
2480,3,314.18,767,3,4,4,Sadık,Tara Maxwell,GB,37
2481,3,808.01,383,4,4,5,Şampiyon,Katherine Gibson,NL,18
2482,2,246.79999999999998,161,5,3,3,Sadık,Julia Mcgrath,IN,40
2483,2,67.17,175,5,3,1,Sadık,Michael Mack,MX,45
2484,1,221.62,1156,2,1,3,Kayıp,Lance Torres,ZA,19
2485,2,282.9,1091,2,3,4,Risk Altında,Tommy Cooper,BR,30
2486,2,93.78,402,4,3,2,Sadık,Rachel Galloway,PL,60
2488,2,90.21000000000001,250,4,3,2,Sadık,Jason Martin,US,55
2489,4,480.07,200,5,4,5,Şampiyon,Jason Smith,DE,66
2490,1,57.8,72,5,1,1,Yeni,William Lewis,JP,36
2492,2,782.3499999999999,427,4,3,5,Sadık,Dr. Michelle Kelly,BR,45
2493,1,14.26,717,3,1,1,Potansiyel,Tanya Reese,MX,44
2494,1,432.24,284,4,1,5,Yeni,Michael Vazquez,US,62
2495,3,213.14000000000001,255,4,4,3,Şampiyon,Mary Pierce,AE,63
2496,3,184.22,362,4,4,3,Şampiyon,Susan Schultz,JP,74
2497,1,106.6,604,3,1,2,Potansiyel,Natasha Howard,US,56
2498,2,118.41999999999999,939,2,3,2,Risk Altında,Harold Moore,GB,58
2499,3,314.26,949,2,4,4,Risk Altında,Ashley Jones,US,41
2501,4,267.39,1297,2,4,4,Risk Altında,James Leonard,IN,58
2502,2,120.39000000000001,555,3,3,2,Sadık,Lisa Nicholson,CA,60
2503,2,171.94,1354,1,3,3,Risk Altında,Jason Valenzuela,US,51
2504,1,142.68,2004,1,1,2,Kayıp,Lori Gonzalez,ES,47
2506,2,119.68,650,3,3,2,Sadık,Gregory Kennedy,PL,32
2507,2,366.59,914,2,3,4,Risk Altında,Debra Schroeder,NL,36
2509,1,106.31,121,5,1,2,Yeni,Kimberly Hardin,AE,41
2510,2,892.99,237,4,3,5,Sadık,Tricia Brown,SG,74
2511,4,151.14,391,4,4,2,Şampiyon,Aaron Arnold,MX,53
2512,3,454.42999999999995,1188,2,4,5,Risk Altında,Jessica Esparza,FR,45
2513,2,281.1,465,4,3,4,Sadık,Patrick Garner,AE,52
2515,1,55.29,1510,1,1,1,Kayıp,Timothy Thomas,IN,63
2516,3,670.45,55,5,4,5,Şampiyon,Matthew Jensen,DE,60
2517,1,640.84,1133,2,1,5,Kayıp,Cynthia Garrison,US,20
2518,2,417.78,1005,2,3,4,Risk Altında,Nicholas Johnson,GB,67
2519,3,845.25,480,4,4,5,Şampiyon,Jasmine Johnson,DE,60
2520,3,312.3,235,4,4,4,Şampiyon,Diana Barry,US,74
2522,1,71.03,1149,2,1,1,Kayıp,Victoria Gordon,US,38
2523,2,267.58,160,5,3,4,Sadık,Elizabeth Blanchard,IN,51
2524,2,95.17,1774,1,3,2,Risk Altında,Allen Stevens DVM,ES,25
2525,1,20.19,740,3,1,1,Potansiyel,Carrie Cummings,ES,50
2527,2,192.47,1305,2,3,3,Risk Altında,Victoria Jones,ES,31
2528,1,530.94,1054,2,1,5,Kayıp,Tammie Miller,DE,34
2529,2,16.29,641,3,3,1,Sadık,Amanda Sexton,US,42
2530,2,158.14999999999998,1529,1,3,3,Risk Altında,Kimberly Brown,US,55
2531,4,440.0,680,3,4,5,Sadık,Lawrence Massey,IN,31
2533,1,100.72,1108,2,1,2,Kayıp,Katelyn Edwards,CA,22
2535,1,71.62,492,3,1,1,Potansiyel,Mary Walker,IN,39
2537,1,7.04,1125,2,1,1,Kayıp,Mrs. Heather Rodriguez,US,58
2538,4,363.0,14,5,4,4,Şampiyon,Sharon Hall,JP,27
2539,2,225.11,383,4,3,3,Sadık,James Carter,NL,59
2541,2,188.47000000000003,521,3,3,3,Sadık,Pamela Sloan,GB,69
2542,3,243.10999999999999,1651,1,4,3,Risk Altında,Angela Velazquez,FR,41
2543,4,257.21000000000004,346,4,4,4,Şampiyon,Ronald Werner,AU,23
2548,1,60.4,1982,1,1,1,Kayıp,Andrea Webster,US,21
2549,2,104.88,1225,2,3,2,Risk Altında,Jason Wolfe,AE,31
2551,2,110.48,640,3,3,2,Sadık,Eric Jones,SG,30
2552,3,333.42,84,5,4,4,Şampiyon,Shawn Phillips,ES,39
2553,3,490.93,1382,1,4,5,Risk Altında,Yvette Fuller,US,71
2554,4,391.03,881,2,4,4,Risk Altında,Crystal Brock,ES,49
2556,1,36.38,1140,2,1,1,Kayıp,Christopher Bruce,US,20
2557,4,735.11,410,4,4,5,Şampiyon,Ralph Callahan,CA,62
2558,2,423.04999999999995,696,3,3,4,Sadık,Diane Kelly,CA,47
2560,5,573.88,650,3,4,5,Sadık,Matthew Townsend,IN,38
2561,3,1146.99,18,5,4,5,Şampiyon,Michael Levine,SG,29
2562,5,635.0799999999999,437,4,4,5,Şampiyon,Karen Santiago,US,42
2563,1,467.8,1834,1,1,5,Kayıp,Jenna White,US,73
2564,2,500.59000000000003,50,5,3,5,Sadık,Kyle Harris,CA,51
2565,3,360.78000000000003,510,3,4,4,Sadık,Patricia Guzman,US,63
2566,1,447.35,1720,1,1,5,Kayıp,Amy Woods,FR,50
2567,1,44.11,72,5,1,1,Yeni,Paul Morgan,US,20
2568,2,71.98,1330,2,3,1,Risk Altında,Michael Daniels,ES,33
2570,2,138.82999999999998,443,4,3,2,Sadık,Charles Thompson,US,28
2571,4,976.63,8,5,4,5,Şampiyon,Susan Vaughn,FR,47
2572,3,398.9,334,4,4,4,Şampiyon,Michael Young,US,60
2573,3,469.05999999999995,1231,2,4,5,Risk Altında,Michael Chandler,AE,73
2574,5,1256.87,690,3,4,5,Sadık,Kristen Smith,GB,47
2576,3,471.99,444,4,4,5,Şampiyon,Gina Kelly,MX,53
2577,2,158.64,183,5,3,3,Sadık,Deanna Flores,MX,65
2578,3,532.86,486,4,4,5,Şampiyon,Harry Weaver,US,31
2579,2,98.0,1645,1,3,2,Risk Altında,Teresa Schwartz,SE,23
2580,2,438.26,70,5,3,5,Sadık,Megan Wilson,DE,63
2581,2,309.42,1409,1,3,4,Risk Altında,Michael Casey,DE,27
2583,1,10.21,1299,2,1,1,Kayıp,Mrs. Christina Kennedy,BR,65
2584,1,124.12,1204,2,1,2,Kayıp,Jacob Mahoney,DE,44
2585,3,488.12,510,3,4,5,Sadık,Ryan Perkins,US,72
2586,1,61.92,1212,2,1,1,Kayıp,Erika Mccoy,BR,73
2587,3,178.13,832,3,4,3,Sadık,Antonio Jenkins,NL,18
2588,1,68.97,1542,1,1,1,Kayıp,Miss Nicole Whitney,DE,27
2589,2,166.56,829,3,3,3,Sadık,Tammy Lopez,BR,31
2590,2,166.62,891,2,3,3,Risk Altında,Brett Flores,PL,19
2593,1,67.57,2111,1,1,1,Kayıp,Tracy Marsh,CA,66
2594,1,51.43,940,2,1,1,Kayıp,Michelle Morris,IN,59
2595,1,97.67,2127,1,1,2,Kayıp,Andrew Gomez,CA,50
2596,4,519.3,323,4,4,5,Şampiyon,Victor Armstrong,US,71
2597,1,215.7,223,4,1,3,Yeni,Dana Rodriguez,US,21
2598,1,117.99,1722,1,1,2,Kayıp,Terry Gardner,JP,59
2599,1,12.9,1390,1,1,1,Kayıp,Donna Cordova,US,27
2601,1,52.3,1415,1,1,1,Kayıp,Francisco Hardin,NL,45
2602,2,336.37,347,4,3,4,Sadık,Colleen Archer,JP,57
2604,5,749.76,157,5,4,5,Şampiyon,Patricia Sutton,BR,61
2605,2,434.98999999999995,699,3,3,5,Sadık,Melinda Young,US,56
2606,1,36.43,2102,1,1,1,Kayıp,Ashley Burns,GB,40
2607,2,160.0,885,2,3,3,Risk Altında,Lance Long,US,55
2608,2,405.15,1658,1,3,4,Risk Altında,Aaron Hernandez,IN,20
2609,1,1266.59,322,4,1,5,Yeni,Robert Kim,GB,19
2611,2,25.54,44,5,3,1,Sadık,Steven Garrison,IN,58
2612,1,118.51,2113,1,1,2,Kayıp,Adam Martin,DE,67
2613,3,183.57,38,5,4,3,Şampiyon,Jane Reed,PL,52
2614,1,6.8,1213,2,1,1,Kayıp,Peter Owens,JP,70
2615,1,65.84,554,3,1,1,Potansiyel,Richard Smith,PL,33
2616,1,23.21,2079,1,1,1,Kayıp,Donald Young,FR,55
2617,1,6.32,713,3,1,1,Potansiyel,Jamie Wright,AE,22
2618,3,181.96,905,2,4,3,Risk Altında,Angel Meyer,BR,23
2619,1,68.09,1328,2,1,1,Kayıp,Kevin Hale,SG,28
2620,2,219.13,437,4,3,3,Sadık,Franklin Phillips,PL,73
2621,3,364.57,465,4,4,4,Şampiyon,Tammie Hunt,ZA,51
2622,2,484.79,400,4,3,5,Sadık,Charles May,IN,56
2623,1,22.84,156,5,1,1,Yeni,Sean Taylor,ZA,38
2624,2,832.48,1617,1,3,5,Risk Altında,Pamela Ferguson,US,32
2625,1,115.67,913,2,1,2,Kayıp,David Hooper,SE,67
2626,2,310.56,99,5,3,4,Sadık,Mr. Gregory Meyer MD,AE,40
2627,1,178.26,1125,2,1,3,Kayıp,Sherry Bass,US,36
2629,6,814.4300000000001,301,4,4,5,Şampiyon,Anthony Shaw,JP,33
2630,3,92.45,33,5,4,2,Şampiyon,Beth Myers,US,51
2631,2,34.83,663,3,3,1,Sadık,Frank Williams,IN,24
2632,1,250.25,1828,1,1,3,Kayıp,Michael Rowe,AU,56
2633,1,30.95,1496,1,1,1,Kayıp,Joanna Ruiz,MX,18
2634,4,220.60000000000002,528,3,4,3,Sadık,Matthew Castillo,US,44
2635,3,203.91,74,5,4,3,Şampiyon,Christina White,US,56
2636,2,91.69,0,5,3,2,Sadık,Nathan Moore,DE,63
2637,1,52.8,1908,1,1,1,Kayıp,Tamara Campbell,ZA,63
2638,3,826.12,59,5,4,5,Şampiyon,Daniel Johnson,SG,27
2640,2,210.92,381,4,3,3,Sadık,Christopher Wilkinson,FR,42
2641,1,175.6,1235,2,1,3,Kayıp,Karen Smith,GB,72
2643,2,150.53,346,4,3,2,Sadık,Michael Dawson,US,62
2645,3,834.92,20,5,4,5,Şampiyon,Carl Sanders,JP,26
2646,1,333.06,734,3,1,4,Potansiyel,Jordan White,JP,67
2647,1,74.95,909,2,1,2,Kayıp,Emily Campbell,US,21
2649,3,315.53,389,4,4,4,Şampiyon,Christopher Carey,CA,54
2650,2,155.34,944,2,3,3,Risk Altında,Jonathan Liu,JP,33
2651,2,97.53999999999999,892,2,3,2,Risk Altında,John Frazier,FR,24
2652,1,81.92,1996,1,1,2,Kayıp,Amanda Friedman,BR,53
2653,2,240.09,596,3,3,3,Sadık,Nicole Reeves,US,62
2655,3,188.57,43,5,4,3,Şampiyon,Brian Johnson,CA,21
2656,2,54.900000000000006,1077,2,3,1,Risk Altında,Stephanie Cook,CA,42
2658,1,58.12,895,2,1,1,Kayıp,Christopher Brown,AU,38
2659,2,106.9,42,5,3,2,Sadık,Robert Jenkins,AU,59
2660,1,392.82,497,3,1,4,Potansiyel,John Carter,FR,26
2661,1,10.18,1086,2,1,1,Kayıp,Shawn Rodriguez,BR,21
2662,2,126.28999999999999,481,4,3,2,Sadık,Tammy Sanchez,AU,61
2663,2,190.04,1450,1,3,3,Risk Altında,David Luna,IN,44
2664,1,110.26,897,2,1,2,Kayıp,Phillip Smith,US,44
2666,1,490.04,693,3,1,5,Potansiyel,Donald Gillespie,ES,44
2668,3,430.06,193,5,4,4,Şampiyon,Mrs. Cynthia Owens,GB,40
2669,1,165.78,1717,1,1,3,Kayıp,Richard Hart,NL,43
2670,2,220.06,163,5,3,3,Sadık,Bonnie Parrish,US,33
2671,3,796.89,289,4,4,5,Şampiyon,Marissa Garrett,ES,47
2672,3,664.89,926,2,4,5,Risk Altında,Kristin Solomon,CA,22
2673,1,32.9,1725,1,1,1,Kayıp,Alexis King,BR,51
2674,2,200.13,796,3,3,3,Sadık,Todd Martin,BR,60
2675,1,118.14,91,5,1,2,Yeni,Melissa Moore,AU,73
2676,2,98.22,248,4,3,2,Sadık,Zoe Wilson,FR,59
2677,5,379.99,128,5,4,4,Şampiyon,Robert Steele,CA,61
2678,1,79.84,246,4,1,2,Yeni,Christina Jones,US,60
